COMPANY_CODE,PART_NO,YEAR,ANT_0,ANT_1,ANT_2,ANT_3,ANT_4,ANT_5,ANT_6,ANT_7,ANT_8,ANT_9,ANT_10,ANT_11,ANT_12,ANT_13,CON_0,CON_1,CON_2,CON_3,CON_4,CON_5,CON_6,CON_7,CON_8,CON_9,CON_10,CON_11,CON_12,CON_13,SUPPORT,ANT_COUNT,COMBO_COUNT,PERCENT
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B25-PS, CQ2B32-PS, , , , , , , , , , , ,CQ2B40-PS, , , , , , , , , , , , , ,0.10256410256410256,4,4,100.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B25-PS, CQ2B40-PS, , , , , , , , , , , ,CQ2B32-PS, , , , , , , , , , , , , ,0.10256410256410256,5,4,80.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B32-PS, CQ2B40-PS, , , , , , , , , , , ,CQ2B25-PS, , , , , , , , , , , , , ,0.10256410256410256,6,4,66.66666666666666
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B25-PS, , , , , , , , , , , , ,CQ2B32-PS, CQ2B40-PS, , , , , , , , , , , , ,0.10256410256410256,6,4,66.66666666666666
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B32-PS, , , , , , , , , , , , ,CQ2B25-PS, CQ2B40-PS, , , , , , , , , , , , ,0.10256410256410256,9,4,44.44444444444444
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B40-PS, , , , , , , , , , , , ,CQ2B32-PS, CQ2B25-PS, , , , , , , , , , , , ,0.10256410256410256,8,4,50.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, , , , , , , , , , , , , ,CQ2B32-PS, CQ2B25-PS, CQ2B40-PS, , , , , , , , , , , ,0.10256410256410256,39,4,10.256410256410255
95018-3,CQ2B50-PS,2020,CQ2B50-PS, , , , , , , , , , , , , ,CQ2B25-PS, CQ2B63-PS, CQ2B20-PS, CQ2B40-PS, , , , , , , , , , ,0.10256410256410256,39,4,10.256410256410255
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B25-PS, CQ2B63-PS, CQ2B40-PS, , , , , , , , , , ,CQ2B20-PS, , , , , , , , , , , , , ,0.10256410256410256,4,4,100.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B63-PS, CQ2B20-PS, CQ2B40-PS, , , , , , , , , , ,CQ2B25-PS, , , , , , , , , , , , , ,0.10256410256410256,4,4,100.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B25-PS, CQ2B20-PS, , , , , , , , , , , ,CQ2B63-PS, CQ2B40-PS, , , , , , , , , , , , ,0.10256410256410256,4,4,100.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B25-PS, CQ2B63-PS, , , , , , , , , , , ,CQ2B20-PS, CQ2B40-PS, , , , , , , , , , , , ,0.10256410256410256,4,4,100.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B25-PS, CQ2B40-PS, , , , , , , , , , , ,CQ2B63-PS, CQ2B20-PS, , , , , , , , , , , , ,0.10256410256410256,5,4,80.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B63-PS, CQ2B20-PS, , , , , , , , , , , ,CQ2B25-PS, CQ2B40-PS, , , , , , , , , , , , ,0.10256410256410256,4,4,100.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B20-PS, CQ2B40-PS, , , , , , , , , , , ,CQ2B25-PS, CQ2B63-PS, , , , , , , , , , , , ,0.10256410256410256,4,4,100.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B63-PS, CQ2B40-PS, , , , , , , , , , , ,CQ2B25-PS, CQ2B20-PS, , , , , , , , , , , , ,0.10256410256410256,4,4,100.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B25-PS, , , , , , , , , , , , ,CQ2B63-PS, CQ2B20-PS, CQ2B40-PS, , , , , , , , , , , ,0.10256410256410256,6,4,66.66666666666666
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B20-PS, , , , , , , , , , , , ,CQ2B25-PS, CQ2B63-PS, CQ2B40-PS, , , , , , , , , , , ,0.10256410256410256,4,4,100.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B63-PS, , , , , , , , , , , , ,CQ2B25-PS, CQ2B20-PS, CQ2B40-PS, , , , , , , , , , , ,0.10256410256410256,5,4,80.0
95018-3,CQ2B50-PS,2020,CQ2B50-PS, CQ2B40-PS, , , , , , , , , , , , ,CQ2B25-PS, CQ2B63-PS, CQ2B20-PS, , , , , , , , , , , ,0.10256410256410256,8,4,50.0
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, , , , , , , , , , , , , ,AS1201F-M5-06A, MKB25-10LZ-M9PSAPC, , , , , , , , , , , , ,0.29411764705882354,17,5,29.411764705882355
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, MKB25-10LZ-M9PSAPC, , , , , , , , , , , , ,AS1201F-M5-06A, , , , , , , , , , , , , ,0.29411764705882354,14,5,35.714285714285715
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, AS1201F-M5-06A, , , , , , , , , , , , ,MKB25-10LZ-M9PSAPC, , , , , , , , , , , , , ,0.29411764705882354,6,5,83.33333333333334
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, AN20-02, , , , , , , , , , , , ,MKB25-10LZ-M9PSAPC, , , , , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, , , , , , , , , , , , , ,MKB16-10LZ-M9PSAPC, MKB16-10RZ-M9PSAPC, MKB25-10LZ-M9PSAPC, , , , , , , , , , , ,0.23529411764705882,17,4,23.52941176470588
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, MKB25-10LZ-M9PSAPC, , , , , , , , , , , , ,MKB16-10LZ-M9PSAPC, MKB16-10RZ-M9PSAPC, , , , , , , , , , , , ,0.23529411764705882,14,4,28.57142857142857
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, MKB16-10RZ-M9PSAPC, , , , , , , , , , , , ,MKB16-10LZ-M9PSAPC, MKB25-10LZ-M9PSAPC, , , , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, MKB25-10LZ-M9PSAPC, , , , , , , , , , , , ,AN20-02, , , , , , , , , , , , , ,0.23529411764705882,14,4,28.57142857142857
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, MKB25-10LZ-M9PSAPC, MKB16-10RZ-M9PSAPC, , , , , , , , , , , ,MKB16-10LZ-M9PSAPC, , , , , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB16-10LZ-M9PSAPC, MKB25-10RZ-M9PSAPC, MKB25-10LZ-M9PSAPC, , , , , , , , , , , ,MKB16-10RZ-M9PSAPC, , , , , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB16-10LZ-M9PSAPC, MKB25-10RZ-M9PSAPC, MKB16-10RZ-M9PSAPC, , , , , , , , , , , ,MKB25-10LZ-M9PSAPC, , , , , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, , , , , , , , , , , , , ,AN30-03, MKB25-10LZ-M9PSAPC, , , , , , , , , , , , ,0.23529411764705882,17,4,23.52941176470588
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, MKB25-10LZ-M9PSAPC, , , , , , , , , , , , ,AN30-03, , , , , , , , , , , , , ,0.23529411764705882,14,4,28.57142857142857
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, AN30-03, , , , , , , , , , , , ,MKB25-10LZ-M9PSAPC, , , , , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB25-10RZ-M9PSAPC, , , , , , , , , , , , , ,MKB25-10LZ-M9PSAPC, AN20-02, , , , , , , , , , , , ,0.23529411764705882,17,4,23.52941176470588
95018-3,MKB25-10RZ-M9PSAPC,2020,MKB16-10LZ-M9PSAPC, MKB25-10RZ-M9PSAPC, , , , , , , , , , , , ,MKB16-10RZ-M9PSAPC, MKB25-10LZ-M9PSAPC, , , , , , , , , , , , ,0.23529411764705882,4,4,100.0
95018-3,AW30-03DG1-B,2020,Y300T-A, AW30-03DG1-B, AN20-02, , , , , , , , , , , ,VHS30-03A, , , , , , , , , , , , , ,0.2857142857142857,12,12,100.0
95018-3,AW30-03DG1-B,2020,Y300T-A, AW30-03DG1-B, VHS30-03A, , , , , , , , , , , ,AN20-02, , , , , , , , , , , , , ,0.2857142857142857,30,12,40.0
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, AN20-02, VHS30-03A, , , , , , , , , , , ,Y300T-A, , , , , , , , , , , , , ,0.2857142857142857,12,12,100.0
95018-3,AW30-03DG1-B,2020,Y300T-A, AW30-03DG1-B, , , , , , , , , , , , ,AN20-02, VHS30-03A, , , , , , , , , , , , ,0.2857142857142857,34,12,35.294117647058826
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, AN20-02, , , , , , , , , , , , ,Y300T-A, VHS30-03A, , , , , , , , , , , , ,0.2857142857142857,12,12,100.0
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, VHS30-03A, , , , , , , , , , , , ,Y300T-A, AN20-02, , , , , , , , , , , , ,0.2857142857142857,30,12,40.0
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, , , , , , , , , , , , , ,Y300T-A, AN20-02, VHS30-03A, , , , , , , , , , , ,0.2857142857142857,42,12,28.57142857142857
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, VHS30-03A, , , , , , , , , , , , ,Y300T-A, AN15-02, , , , , , , , , , , , ,0.2619047619047619,30,11,36.666666666666664
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, , , , , , , , , , , , , ,Y300T-A, AN15-02, VHS30-03A, , , , , , , , , , , ,0.2619047619047619,42,11,26.190476190476193
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, AN15-02, , , , , , , , , , , , ,Y300T-A, VHS30-03A, , , , , , , , , , , , ,0.2619047619047619,12,11,91.66666666666666
95018-3,AW30-03DG1-B,2020,Y300T-A, AW30-03DG1-B, , , , , , , , , , , , ,AN15-02, VHS30-03A, , , , , , , , , , , , ,0.2619047619047619,34,11,32.35294117647059
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, AN15-02, VHS30-03A, , , , , , , , , , , ,Y300T-A, , , , , , , , , , , , , ,0.2619047619047619,11,11,100.0
95018-3,AW30-03DG1-B,2020,Y300T-A, AW30-03DG1-B, VHS30-03A, , , , , , , , , , , ,AN15-02, , , , , , , , , , , , , ,0.2619047619047619,30,11,36.666666666666664
95018-3,AW30-03DG1-B,2020,Y300T-A, AW30-03DG1-B, AN15-02, , , , , , , , , , , ,VHS30-03A, , , , , , , , , , , , , ,0.2619047619047619,12,11,91.66666666666666
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, KQ2H06-U01A, , , , , , , , , , , , ,Y300T-A, VHS30-03A, , , , , , , , , , , , ,0.21428571428571427,9,9,100.0
95018-3,AW30-03DG1-B,2020,Y300T-A, AW30-03DG1-B, VHS30-03A, , , , , , , , , , , ,KQ2H06-U01A, , , , , , , , , , , , , ,0.21428571428571427,30,9,30.0
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, VHS30-03A, KQ2H06-U01A, , , , , , , , , , , ,Y300T-A, , , , , , , , , , , , , ,0.21428571428571427,9,9,100.0
95018-3,AW30-03DG1-B,2020,Y300T-A, AW30-03DG1-B, , , , , , , , , , , , ,VHS30-03A, KQ2H06-U01A, , , , , , , , , , , , ,0.21428571428571427,34,9,26.47058823529412
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, VHS30-03A, , , , , , , , , , , , ,Y300T-A, KQ2H06-U01A, , , , , , , , , , , , ,0.21428571428571427,30,9,30.0
95018-3,AW30-03DG1-B,2020,AW30-03DG1-B, , , , , , , , , , , , , ,Y300T-A, VHS30-03A, KQ2H06-U01A, , , , , , , , , , , ,0.21428571428571427,42,9,21.428571428571427
95018-3,AW30-03DG1-B,2020,Y300T-A, AW30-03DG1-B, KQ2H06-U01A, , , , , , , , , , , ,VHS30-03A, , , , , , , , , , , , , ,0.21428571428571427,9,9,100.0
95018-3,C75E32-25,2020,CP96SDB40-150C-A93LS, C75E32-25, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, KQ2LF08-01A, CP96SDB40-35C, , , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,KQ2LF08-01A, C75E32-25, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-150C-A93LS, AS2201F-U02-08A, CP96SDB40-35C, , , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, CP96SDB40-150C-A93LS, KQ2LF08-01A, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, AS3201F-U03-08A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, CP96SDB40-150C-A93LS, KQ2LF08-01A, CP96SDB32-70C, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS3201F-U03-08A, C75E32-25, CP96SDB32-70C, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, CP96SDB40-150C-A93LS, KQ2LF08-01A, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, C75E32-25, CP96SDB32-70C, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, CP96SDB40-150C-A93LS, KQ2LF08-01A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS3201F-U03-08A, KQ2LF08-01A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, CP96SDB40-150C-A93LS, CP96SDB32-70C, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, KQ2LF08-01A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, CP96SDB40-150C-A93LS, CP96SDB32-70C, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,C75E32-25, KQ2LF08-01A, CP96SDB32-70C, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, CP96SDB40-150C-A93LS, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS3201F-U03-08A, CP96SDB40-150C-A93LS, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, KQ2LF08-01A, CP96SDB32-70C, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, CP96SDB40-150C-A93LS, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, KQ2LF08-01A, CP96SDB32-70C, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB40-150C-A93LS, C75E32-25, CP96SDB32-70C, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, KQ2LF08-01A, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB40-150C-A93LS, KQ2LF08-01A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, AS3201F-U03-08A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-150C-A93LS, KQ2LF08-01A, CP96SDB32-70C, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, AS2201F-U01-06A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-150C-A93LS, KQ2LF08-01A, CP96SDB32-70C, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, C75E32-25, CP96SDB32-70C, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-150C-A93LS, KQ2LF08-01A, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, CP96SDB40-150C-A93LS, C75E32-25, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, KQ2LF08-01A, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, AS3201F-U03-08A, C75E32-25, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, CP96SDB40-150C-A93LS, KQ2LF08-01A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, AS3201F-U03-08A, KQ2LF08-01A, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, CP96SDB40-150C-A93LS, CP96SDB32-70C, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS3201F-U03-08A, C75E32-25, KQ2LF08-01A, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, CP96SDB40-150C-A93LS, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, C75E32-25, KQ2LF08-01A, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, CP96SDB40-150C-A93LS, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, AS3201F-U03-08A, CP96SDB40-150C-A93LS, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, KQ2LF08-01A, CP96SDB32-70C, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS3201F-U03-08A, CP96SDB40-150C-A93LS, C75E32-25, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, KQ2LF08-01A, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, CP96SDB40-150C-A93LS, C75E32-25, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, KQ2LF08-01A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS3201F-U03-08A, CP96SDB40-150C-A93LS, KQ2LF08-01A, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, CP96SDB32-70C, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U01-06A, CP96SDB40-150C-A93LS, KQ2LF08-01A, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, CP96SDB32-70C, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB40-150C-A93LS, C75E32-25, KQ2LF08-01A, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, AS2201F-U02-08A, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, AS3201F-U03-08A, AS2201F-U01-06A, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, CP96SDB40-150C-A93LS, KQ2LF08-01A, CP96SDB32-70C, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, AS3201F-U03-08A, C75E32-25, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, CP96SDB40-150C-A93LS, KQ2LF08-01A, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, C75E32-25, AS2201F-U01-06A, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, CP96SDB40-150C-A93LS, KQ2LF08-01A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, AS3201F-U03-08A, KQ2LF08-01A, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, CP96SDB40-150C-A93LS, CP96SDB32-70C, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, AS2201F-U01-06A, KQ2LF08-01A, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, CP96SDB40-150C-A93LS, CP96SDB32-70C, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, C75E32-25, KQ2LF08-01A, CP96SDB32-70C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, CP96SDB40-150C-A93LS, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, AS3201F-U03-08A, CP96SDB40-150C-A93LS, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, KQ2LF08-01A, CP96SDB32-70C, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, CP96SDB40-150C-A93LS, AS2201F-U01-06A, C75E32-25, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-35C, KQ2LF08-01A, CP96SDB32-70C, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, KQ2LF08-01A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, CP96SDB40-150C-A93LS, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB63-25CW-A93LS, C75E32-25, CP96SDB32-70C, CP96SDB40-35C, , , , , , , , , , ,AS2201F-U02-08A, CP96SDB40-150C-A93LS, KQ2LF08-01A, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, KQ2LF08-01A, C75E32-25, , , , , , , , , , ,CP96SDB40-35C, CP96SDB40-150C-A93LS, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB63-25CW-A93LS, CP96SDB40-150C-A93LS, AS2201F-U02-08A, C75E32-25, , , , , , , , , , ,CP96SDB40-35C, KQ2LF08-01A, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB63-25CW-A93LS, AS3201F-U03-08A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,AS2201F-U02-08A, CP96SDB40-150C-A93LS, KQ2LF08-01A, CP96SDB32-70C, AS2201F-U01-06A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB63-25CW-A93LS, AS2201F-U01-06A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,AS2201F-U02-08A, CP96SDB40-150C-A93LS, KQ2LF08-01A, CP96SDB32-70C, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB63-25CW-A93LS, C75E32-25, AS2201F-U02-08A, CP96SDB32-70C, , , , , , , , , , ,CP96SDB40-35C, CP96SDB40-150C-A93LS, KQ2LF08-01A, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB63-25CW-A93LS, KQ2LF08-01A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,AS2201F-U02-08A, CP96SDB40-150C-A93LS, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB63-25CW-A93LS, CP96SDB40-150C-A93LS, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,AS2201F-U02-08A, KQ2LF08-01A, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,CP96SDB63-25CW-A93LS, AS2201F-U02-08A, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB40-150C-A93LS, KQ2LF08-01A, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
95018-3,C75E32-25,2020,AS2201F-U02-08A, CP96SDB40-150C-A93LS, C75E32-25, CP96SDB40-35C, , , , , , , , , , ,CP96SDB63-25CW-A93LS, KQ2LF08-01A, CP96SDB32-70C, AS2201F-U01-06A, AS3201F-U03-08A, , , , , , , , , ,0.26666666666666666,4,4,100.0
